ts,ratio
08-Feb-2024 10:45:00,0.654921649766303
08-Feb-2024 11:15:00,0.523246046064301
08-Feb-2024 11:45:00,0.583666865911444
08-Feb-2024 12:15:00,0.742175813830827
08-Feb-2024 12:45:00,0.597572808680618
08-Feb-2024 13:15:00,0.551055724391259
08-Feb-2024 13:45:00,0.516650997211482
08-Feb-2024 14:15:00,0.388230238470562
08-Feb-2024 14:45:00,0.336801833037755
08-Feb-2024 15:15:00,0.384277783197189
09-Feb-2024 07:45:00,0.672670277889487
09-Feb-2024 08:15:00,0.610631112363724
09-Feb-2024 08:45:00,0.546705525388143
09-Feb-2024 09:15:00,0.551936329817663
09-Feb-2024 09:45:00,0.633637389054912
09-Feb-2024 10:15:00,0.536300350518855
09-Feb-2024 10:45:00,0.566100867258992
09-Feb-2024 11:15:00,0.736869833510625
09-Feb-2024 11:45:00,0.725740967709063
09-Feb-2024 12:15:00,0.679399996338095
09-Feb-2024 12:45:00,0.59880047328286
09-Feb-2024 13:15:00,0.488440183624934
09-Feb-2024 13:45:00,0.415867002203349
09-Feb-2024 14:15:00,0.382652652491391
09-Feb-2024 14:45:00,0.269340962261011
10-Feb-2024 07:45:00,0.429684735797301
10-Feb-2024 08:15:00,0.244413662786675
10-Feb-2024 08:45:00,0.188849797180012
10-Feb-2024 09:15:00,0.374977018418116
10-Feb-2024 09:45:00,0.695319272256025
10-Feb-2024 10:15:00,0.667825052857479
10-Feb-2024 10:45:00,0.577499475662525
10-Feb-2024 11:15:00,0.524441947055248
10-Feb-2024 11:45:00,0.501287904401787
10-Feb-2024 12:15:00,0.464162231182062
10-Feb-2024 12:45:00,0.412229531655641
10-Feb-2024 13:15:00,0.44603766295789
10-Feb-2024 13:45:00,0.439628052161372
10-Feb-2024 14:15:00,0.511436731627929
10-Feb-2024 14:45:00,0.456108606731684
10-Feb-2024 15:15:00,0.399054496543353
11-Feb-2024 08:15:00,0.292501764951433
11-Feb-2024 08:45:00,0.345354311369453
11-Feb-2024 09:15:00,0.377805371698028
11-Feb-2024 09:45:00,0.40706357651901
11-Feb-2024 10:15:00,0.380721284931156
11-Feb-2024 10:45:00,0.38520213516994
11-Feb-2024 11:15:00,0.421066744875498
11-Feb-2024 11:45:00,0.488949587385486
11-Feb-2024 12:15:00,0.486663125600315
11-Feb-2024 12:45:00,0.479040834523567
11-Feb-2024 13:15:00,0.458333646853514
11-Feb-2024 13:45:00,0.438046100541349
11-Feb-2024 14:15:00,0.478614295190172
11-Feb-2024 14:45:00,0.426595248266379
11-Feb-2024 15:15:00,0.393204235965848
12-Feb-2024 07:45:00,0.53267322531246
12-Feb-2024 08:15:00,0.597031183754433
12-Feb-2024 08:45:00,0.628309733331956
12-Feb-2024 09:15:00,0.735058327831896
12-Feb-2024 09:45:00,0.740834478449608
12-Feb-2024 10:15:00,0.619296486703923
12-Feb-2024 10:45:00,0.878176943307587
12-Feb-2024 11:15:00,0.975878970516405
12-Feb-2024 11:45:00,0.861012558435229
12-Feb-2024 12:15:00,0.658838100877547
12-Feb-2024 12:45:00,0.668983248041152
12-Feb-2024 13:15:00,0.435485208976045
12-Feb-2024 13:45:00,0.505288407537891
